10.5.0.115	1706868621112	02/02/2024 11:10:21	149	[     1.6384    0.023861     0.21188][    0.54287    -0.43818     0.71644]
10.5.0.115	1706868621876	02/02/2024 11:10:21	764	[     1.8033    0.017369     0.59259][    0.59139    -0.45891     0.66307]
10.5.0.115	1706868622038	02/02/2024 11:10:22	162	[     1.8588    0.023446     0.68357][    0.58464    -0.45329     0.67285]
10.5.0.115	1706868622475	02/02/2024 11:10:22	437	[      2.035  0.00023432     0.86782][    0.53618    -0.44138     0.71951]
10.5.0.115	1706868622879	02/02/2024 11:10:22	404	[     2.1852    0.025911      1.0356][    0.41724    -0.44518     0.79229]
10.5.0.115	1706868623441	02/02/2024 11:10:23	562	[     2.2418    0.018122       1.399][    0.39216     -0.3448     0.85283]
10.5.0.115	1706868623839	02/02/2024 11:10:23	398	[     2.1326    0.035332      1.5859][   -0.14766    -0.34284     0.92771]
10.5.0.115	1706868624208	02/02/2024 11:10:24	369	[     1.9832    0.012913      1.6476][   -0.59971    -0.39869     0.69382]
10.5.0.115	1706868624470	02/02/2024 11:10:24	262	[     1.8913   0.0079711      1.7004][   -0.75854    -0.36958     0.53668]
10.5.0.115	1706868624861	02/02/2024 11:10:24	391	[     1.7517    0.040243      1.7866][   -0.87612    -0.28498     0.38885]
10.5.0.115	1706868625440	02/02/2024 11:10:25	579	[     1.4326    0.029989      1.6406][   -0.96212    -0.27256   -0.005284]
10.5.0.115	1706868625821	02/02/2024 11:10:25	381	[      1.277    0.062822      1.5084][   -0.92781    -0.16957    -0.33229]
10.5.0.115	1706868626234	02/02/2024 11:10:26	413	[     1.1415    0.058135      1.4223][    -0.7371    -0.15321    -0.65819]
10.5.0.115	1706868626621	02/02/2024 11:10:26	387	[    0.92348    0.082149      1.3926][   -0.70353    -0.06918    -0.70729]
10.5.0.115	1706868627033	02/02/2024 11:10:27	412	[    0.74084    0.076964      1.3061][   -0.78012    -0.16322    -0.60396]
10.5.0.115	1706868627482	02/02/2024 11:10:27	449	[    0.64913    0.056944      1.0486][   -0.63745    -0.23447    -0.73395]
10.5.0.115	1706868627868	02/02/2024 11:10:27	386	[    0.64468    0.069886     0.84247][   -0.26071    -0.26405     -0.9286]
10.5.0.115	1706868628028	02/02/2024 11:10:28	160	[    0.64768    0.064144      0.7474][  -0.015035    -0.28344    -0.95887]
10.5.0.115	1706868628619	02/02/2024 11:10:28	591	[    0.64488      0.0635       0.508][    0.47816    -0.23875     -0.8452]
10.5.0.115	1706868629025	02/02/2024 11:10:29	406	[    0.80011    0.044572     0.38893][    0.66833    -0.20531    -0.71497]
10.5.0.115	1706868629234	02/02/2024 11:10:29	209	[    0.90067    0.055323     0.35166][    0.64023    -0.14957    -0.75348]
10.5.0.115	1706868629827	02/02/2024 11:10:29	593	[      1.111    0.054565     0.15716][    0.35919    -0.15318    -0.92061]
10.5.0.115	1706868630226	02/02/2024 11:10:30	399	[     1.1151     0.05825    -0.05979][    0.28181    -0.10013    -0.95423]
10.5.0.115	1706868630629	02/02/2024 11:10:30	403	[     1.0722    0.061483    -0.21985][    -0.1685    -0.08687    -0.98187]
10.5.0.115	1706868631029	02/02/2024 11:10:31	400	[    0.98124    0.049713    -0.38279][   -0.70868    -0.11846    -0.69551]
10.5.0.115	1706868631464	02/02/2024 11:10:31	435	[    0.87699    0.048283    -0.54866][   -0.94165    -0.24294    -0.23298]
10.5.0.115	1706868631830	02/02/2024 11:10:31	366	[    0.68581    0.014811    -0.54285][   -0.90043    -0.39637     0.17921]
10.5.0.115	1706868632043	02/02/2024 11:10:32	213	[    0.57987    0.018022    -0.49149][   -0.90023    -0.38398      0.2053]
10.5.0.115	1706868633027	02/02/2024 11:10:33	984	[   0.067294    0.045658     -0.4763][   -0.94663    -0.18185     0.26614]
10.5.0.115	1706868633609	02/02/2024 11:10:33	582	[   -0.24178    0.070788     -0.5522][   -0.98654    -0.10745     0.12324]
10.5.0.115	1706868634026	02/02/2024 11:10:34	417	[   -0.47624    0.064156    -0.52295][   -0.99642   -0.065206    0.053842]
10.5.0.115	1706868634605	02/02/2024 11:10:34	579	[   -0.73593    0.095409    -0.49924][   -0.77906    0.031914     0.62613]
10.5.0.115	1706868634835	02/02/2024 11:10:34	230	[    -0.7907     0.10063    -0.51806][   -0.43498    0.010098     0.90038]
10.5.0.115	1706868635036	02/02/2024 11:10:35	201	[   -0.80569    0.090283    -0.53139][  -0.076107   -0.049252     0.99588]
10.5.0.115	1706868635628	02/02/2024 11:10:35	592	[   -0.60935    0.084143    -0.55663][    0.65432    -0.04883     0.75464]
10.5.0.115	1706868636253	02/02/2024 11:10:36	625	[    -0.2292    0.066694    -0.58731][    0.94003    -0.18901     0.28395]
10.5.0.115	1706868636859	02/02/2024 11:10:36	606	[   0.072127    0.047322    -0.53868][    0.96043     -0.1804    -0.21219]
10.5.0.115	1706868637247	02/02/2024 11:10:37	388	[    0.31076    0.068335    -0.48849][    0.96512    -0.16658    -0.20198]
10.5.0.115	1706868637426	02/02/2024 11:10:37	179	[    0.44561    0.053142     -0.4855][    0.97719    -0.18296    -0.10785]
10.5.0.115	1706868637627	02/02/2024 11:10:37	201	[    0.58439    0.045709    -0.50543][    0.98316    -0.17623   -0.048381]
10.5.0.115	1706868637897	02/02/2024 11:10:37	270	[     0.7154    0.065496    -0.50667][    0.98561    -0.14823    0.081203]
10.5.0.115	1706868638647	02/02/2024 11:10:38	750	[     1.0536    0.047384    -0.15247][    0.71814    -0.25678      0.6468]
10.5.0.115	1706868639254	02/02/2024 11:10:39	607	[     1.2377    0.026471     0.14967][     0.2866    -0.24132     0.92716]
10.5.0.115	1706868640208	02/02/2024 11:10:40	954	[     1.3967    0.048852     0.72192][-0.00070501    -0.20572     0.97861]
10.5.0.115	1706868640613	02/02/2024 11:10:40	405	[     1.4326    0.059674     0.98196][    0.10197    -0.18535     0.97737]
10.5.0.115	1706868640849	02/02/2024 11:10:40	236	[     1.4817    0.041154      1.1139][    0.18261    -0.18634     0.96537]
10.5.0.115	1706868641626	02/02/2024 11:10:41	777	[     1.7201     0.06296      1.4704][    0.87383    -0.11992     0.47121]
10.5.0.115	1706868642229	02/02/2024 11:10:42	603	[     1.7442    0.058573      1.6088][    0.97606     -0.1519    -0.15567]
10.5.0.115	1706868643423	02/02/2024 11:10:43	1194	[     1.6383    0.040866      1.0997][    0.25456    -0.25806    -0.93199]
10.5.0.115	1706868644077	02/02/2024 11:10:44	654	[     1.7619    0.048596     0.84375][   -0.15586    -0.21242    -0.96467]
10.5.0.115	1706868644830	02/02/2024 11:10:44	753	[     1.7362    0.028469     0.53827][   -0.54257    -0.28814    -0.78905]
10.5.0.115	1706868645514	02/02/2024 11:10:45	684	[     1.4329    0.032798     0.23732][   -0.60476    -0.33837    -0.72095]
10.5.0.115	1706868646233	02/02/2024 11:10:46	719	[     1.3562    0.045833    -0.16237][   -0.52085    -0.20536    -0.82858]
10.5.0.115	1706868647219	02/02/2024 11:10:47	986	[    0.95828     0.07135    -0.62265][   -0.56865   -0.027163    -0.82213]
10.5.0.115	1706868648026	02/02/2024 11:10:48	807	[    0.67534    0.069343     -1.0288][   -0.83921   -0.074026    -0.53874]
10.5.0.115	1706868648242	02/02/2024 11:10:48	216	[     0.5883    0.062947     -1.0561][   -0.95252    -0.14593    -0.26721]
10.5.0.115	1706868648650	02/02/2024 11:10:48	408	[    0.38112    0.037508    -0.98888][   -0.97608    -0.21675   -0.016913]
10.5.0.115	1706868648894	02/02/2024 11:10:48	244	[      0.279    0.055797    -0.90714][   -0.97583    -0.16866     0.13894]
10.5.0.115	1706868649056	02/02/2024 11:10:49	162	[    0.19217    0.062417      -0.829][   -0.92851    -0.15803     0.33599]
10.5.0.115	1706868650009	02/02/2024 11:10:50	953	[   -0.14019     0.06854    -0.46651][   -0.21768    -0.13637     0.96645]
10.5.0.115	1706868650425	02/02/2024 11:10:50	416	[   -0.11375      0.0495    -0.25591][    0.12774    -0.20524     0.97034]
10.5.0.115	1706868650606	02/02/2024 11:10:50	181	[  -0.030983    0.050425    -0.15913][    0.20874    -0.17446     0.96228]
10.5.0.115	1706868650840	02/02/2024 11:10:50	234	[   0.051547    0.073245   -0.074354][    0.28498    -0.10653      0.9526]
10.5.0.115	1706868651429	02/02/2024 11:10:51	589	[    0.21295    0.053564     0.19301][    0.58814    -0.19359     0.78525]
10.5.0.115	1706868651828	02/02/2024 11:10:51	399	[    0.28558    0.073052     0.41089][    0.68944   -0.099004     0.71754]
10.5.0.115	1706868652217	02/02/2024 11:10:52	389	[    0.43801    0.059483     0.58968][    0.70958    -0.17348     0.68294]
10.5.0.115	1706868652619	02/02/2024 11:10:52	402	[    0.64657    0.069896     0.72768][    0.63633    -0.11835     0.76229]
10.5.0.115	1706868653295	02/02/2024 11:10:53	676	[    0.83498    0.049008      1.0364][    0.55541    -0.14711     0.81846]
10.5.0.115	1706868653468	02/02/2024 11:10:53	173	[    0.87015    0.056968      1.1721][    0.57532    -0.12309     0.80861]
10.5.0.115	1706868653645	02/02/2024 11:10:53	177	[    0.91129     0.07551      1.2978][    0.57929   -0.043892     0.81394]
10.5.0.115	1706868653849	02/02/2024 11:10:53	204	[    0.98191    0.078337      1.3889][    0.64196   -0.063576      0.7641]
10.5.0.115	1706868654036	02/02/2024 11:10:54	187	[     1.0742    0.069445       1.465][    0.69981   -0.063277     0.71152]
10.5.0.115	1706868654439	02/02/2024 11:10:54	403	[      1.313    0.070579      1.5816][    0.76995  -0.0069463     0.63806]
10.5.0.115	1706868654853	02/02/2024 11:10:54	414	[     1.5183    0.070589      1.6826][    0.91413   -0.029328     0.40436]
10.5.0.115	1706868655445	02/02/2024 11:10:55	592	[     1.8079    0.079819      1.8534][    0.99516    0.050294   -0.084381]
10.5.0.115	1706868655656	02/02/2024 11:10:55	211	[     1.8907    0.080765       1.844][    0.97068    0.016271     -0.2398]
10.5.0.115	1706868656037	02/02/2024 11:10:56	381	[     2.0133    0.053094      1.6706][    0.83949   -0.043924     -0.5416]
10.5.0.115	1706868657026	02/02/2024 11:10:57	989	[     2.0791    0.032252      1.1383][   0.011494    -0.16238    -0.98666]
10.5.0.115	1706868657211	02/02/2024 11:10:57	185	[     2.1146    0.048666      1.0218][  -0.065309    -0.11221    -0.99154]
10.5.0.115	1706868657879	02/02/2024 11:10:57	668	[     2.0114    0.027674     0.67625][   -0.34809    -0.28268    -0.89383]
10.5.0.115	1706868658061	02/02/2024 11:10:58	182	[     1.9199    0.026044     0.58876][   -0.43177    -0.21751    -0.87536]
